,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
11491,bmw,x3,2015,diesel,180.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,4dr SUV,34,27,3916,42000
11492,bmw,x3,2015,premium unleaded (required),240.0,4.0,automatic,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,21,3916,38500
11493,bmw,x3,2016,premium unleaded (required),240.0,4.0,automatic,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,21,3916,38950
11494,bmw,x3,2016,premium unleaded (required),300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,27,19,3916,46800
11495,bmw,x3,2016,premium unleaded (required),240.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,21,3916,40950
11496,bmw,x3,2016,diesel,180.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,4dr SUV,34,27,3916,42450
11497,bmw,x3,2017,diesel,180.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,4dr SUV,34,27,3916,42750
11498,bmw,x3,2017,premium unleaded (required),300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,26,19,3916,47950
11499,bmw,x3,2017,premium unleaded (required),240.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,21,3916,41250
11500,bmw,x3,2017,premium unleaded (required),240.0,4.0,automatic,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,21,3916,39250
11501,bmw,x4,2015,premium unleaded (required),240.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,20,3916,44700
11502,bmw,x4,2015,premium unleaded (required),300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,27,19,3916,48000
11503,bmw,x4,2016,premium unleaded (required),360.0,6.0,automatic,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,25,18,3916,57800
11504,bmw,x4,2016,premium unleaded (required),240.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,20,3916,45250
11505,bmw,x4,2016,premium unleaded (required),300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,27,19,3916,49700
11506,bmw,x4,2017,premium unleaded (required),355.0,6.0,automatic,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,26,19,3916,58100
11507,bmw,x4,2017,premium unleaded (required),240.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,20,3916,45550
11508,bmw,x5 m,2015,premium unleaded (required),567.0,8.0,automatic,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,19,14,3916,98700
11509,bmw,x5 m,2016,premium unleaded (required),567.0,8.0,automatic,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,19,14,3916,98800
11510,bmw,x5 m,2017,premium unleaded (required),567.0,8.0,automatic,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,19,14,3916,98800
11511,bmw,x5,2015,diesel,255.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,4dr SUV,31,24,3916,57700
11512,bmw,x5,2015,premium unleaded (required),300.0,6.0,automatic,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,19,3916,53900
11513,bmw,x5,2015,premium unleaded (required),300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,18,3916,56200
11514,bmw,x5,2015,premium unleaded (required),445.0,8.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,22,15,3916,70100
11515,bmw,x5,2016,premium unleaded (required),300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,24,18,3916,57000
11516,bmw,x5,2016,premium unleaded (required),445.0,8.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,21,15,3916,71500
11517,bmw,x5,2016,diesel,255.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,4dr SUV,30,23,3916,57700
11518,bmw,x5,2016,premium unleaded (required),300.0,6.0,automatic,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,18,3916,54700
11519,bmw,x5,2017,premium unleaded (required),300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,24,18,3916,57800
11520,bmw,x5,2017,premium unleaded (required),300.0,6.0,automatic,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,18,3916,55500
11521,bmw,x5,2017,diesel,255.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,4dr SUV,30,23,3916,59300
11522,bmw,x5,2017,premium unleaded (required),445.0,8.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,21,15,3916,72300
11523,bmw,x6 m,2015,premium unleaded (required),567.0,8.0,automatic,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,19,14,3916,102100
11524,bmw,x6 m,2016,premium unleaded (required),567.0,8.0,automatic,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,19,14,3916,102200
11525,bmw,x6 m,2017,premium unleaded (required),567.0,8.0,automatic,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,19,14,3916,102200
11526,bmw,x6,2015,premium unleaded (required),300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,18,3916,61900
11527,bmw,x6,2015,premium unleaded (required),445.0,8.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,22,15,3916,72900
11528,bmw,x6,2015,premium unleaded (required),300.0,6.0,automatic,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,27,19,3916,59600
11529,bmw,x6,2016,premium unleaded (required),300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,24,18,3916,62900
11530,bmw,x6,2016,premium unleaded (required),300.0,6.0,automatic,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,18,3916,60600
11531,bmw,x6,2016,premium unleaded (required),445.0,8.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,21,15,3916,75300
11532,bmw,x6,2017,premium unleaded (required),300.0,6.0,automatic,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,18,3916,61400
11533,bmw,x6,2017,premium unleaded (required),445.0,8.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,21,15,3916,76100
11534,bmw,x6,2017,premium unleaded (required),300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,24,18,3916,63700
11535,scion,xa,2004,regular unleaded,108.0,4.0,manual,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,34,27,105,12480
11536,scion,xa,2004,regular unleaded,108.0,4.0,automatic,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,34,27,105,13280
11537,scion,xa,2005,regular unleaded,108.0,4.0,automatic,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,27,105,13330
11538,scion,xa,2005,regular unleaded,108.0,4.0,manual,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,34,27,105,12530
11539,scion,xa,2006,regular unleaded,103.0,4.0,automatic,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,27,105,13580
11540,scion,xa,2006,regular unleaded,103.0,4.0,manual,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,34,27,105,12780
11551,volvo,xc60,2015,regular unleaded,325.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,870,51050
11552,volvo,xc60,2015,regular unleaded,300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,870,45550
11553,volvo,xc60,2015,regular unleaded,302.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,30,22,870,46750
11554,volvo,xc60,2015,regular unleaded,300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,870,48250
11555,volvo,xc60,2015,regular unleaded,300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,870,41550
11556,volvo,xc60,2015,regular unleaded,300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,870,42650
11557,volvo,xc60,2015,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,31,24,870,38850
11558,volvo,xc60,2015,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,31,24,870,39650
11559,volvo,xc60,2015,regular unleaded,300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,870,42950
11560,volvo,xc60,2015,regular unleaded,300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,870,43850
11561,volvo,xc60,2015,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,31,24,870,43900
11562,volvo,xc60,2015,regular unleaded,240.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,18,870,37250
11563,volvo,xc60,2015,regular unleaded,302.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,30,22,870,45550
11564,volvo,xc60,2015,regular unleaded,302.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,30,22,870,41450
11565,volvo,xc60,2015,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,31,24,870,35750
11566,volvo,xc60,2015,regular unleaded,325.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,870,45800
11567,volvo,xc60,2015,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,31,24,870,42850
11568,volvo,xc60,2015,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,31,24,870,40250
11569,volvo,xc60,2015,regular unleaded,325.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,870,47200
11570,volvo,xc60,2015,regular unleaded,240.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,18,870,41750
11571,volvo,xc60,2015,regular unleaded,240.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,18,870,40350
11572,volvo,xc60,2015,regular unleaded,302.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,30,22,870,44050
11573,volvo,xc60,2015,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,31,24,870,36400
11574,volvo,xc60,2015,regular unleaded,325.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,870,49800
11575,volvo,xc60,2015,regular unleaded,300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,870,47050
11576,volvo,xc60,2015,regular unleaded,250.0,5.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,18,870,45400
11577,volvo,xc60,2015,regular unleaded,302.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,30,22,870,42350
11578,volvo,xc60,2015,regular unleaded,250.0,5.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,18,870,41150
11579,volvo,xc60,2015,regular unleaded,302.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,30,22,870,40050
11580,volvo,xc60,2015,regular unleaded,250.0,5.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,18,870,37900
11581,volvo,xc60,2015,regular unleaded,325.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,870,46950
11582,volvo,xc60,2015,regular unleaded,302.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,30,22,870,41150
11583,volvo,xc60,2015,regular unleaded,240.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,18,870,44350
11584,volvo,xc60,2016,regular unleaded,302.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,29,22,870,41350
11585,volvo,xc60,2016,regular unleaded,250.0,5.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,19,870,38100
11586,volvo,xc60,2016,regular unleaded,250.0,5.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,19,870,41350
11587,volvo,xc60,2016,regular unleaded,325.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,17,870,46950
11588,volvo,xc60,2016,regular unleaded,300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,17,870,42650
11589,volvo,xc60,2016,regular unleaded,302.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,28,20,870,47200
11590,volvo,xc60,2016,regular unleaded,300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,17,870,47050
11591,volvo,xc60,2016,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,31,23,870,36600
11592,volvo,xc60,2016,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,31,23,870,44150
11593,volvo,xc60,2016,regular unleaded,302.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,28,20,870,47750
11594,volvo,xc60,2016,regular unleaded,325.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,17,870,51050
11595,volvo,xc60,2016,regular unleaded,250.0,5.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,26,19,870,45650
11596,volvo,xc60,2016,regular unleaded,302.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,28,20,870,43350
11597,volvo,xc60,2016,regular unleaded,302.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,28,20,870,51300
11598,volvo,xc60,2016,regular unleaded,302.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,29,22,870,45750
11599,volvo,xc60,2016,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,31,23,870,39850
11600,volvo,xc60,2017,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,30,23,870,40950
11601,volvo,xc60,2017,regular unleaded,302.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,29,20,870,46350
11602,volvo,xc60,2017,regular unleaded,302.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,29,20,870,51000
11603,volvo,xc60,2017,regular unleaded,302.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,29,20,870,46350
11604,volvo,xc60,2017,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,30,23,870,40950
11605,volvo,xc70,2014,regular unleaded,240.0,6.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,26,18,870,34500
11606,volvo,xc70,2014,regular unleaded,300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,24,17,870,40950
11607,volvo,xc70,2015,regular unleaded,300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,24,17,870,42050
11608,volvo,xc70,2015,regular unleaded,240.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,25,18,870,36900
11609,volvo,xc70,2015,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,31,24,870,36050
11610,volvo,xc70,2015,regular unleaded,300.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,24,17,870,41800
11611,volvo,xc70,2015,regular unleaded,240.0,6.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,25,18,870,37550
11612,volvo,xc70,2015,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,31,24,870,35400
11613,volvo,xc70,2016,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,31,23,870,46675
11614,volvo,xc70,2016,regular unleaded,250.0,5.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,26,19,870,43050
11615,volvo,xc70,2016,regular unleaded,250.0,5.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,26,19,870,48175
11616,volvo,xc70,2016,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,31,23,870,41550
11617,volvo,xc70,2016,regular unleaded,250.0,5.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,26,19,870,47175
11618,volvo,xc70,2016,regular unleaded,250.0,5.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,26,19,870,38600
11619,volvo,xc70,2016,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,31,23,870,37100
11620,volvo,xc70,2016,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,31,23,870,45675
11621,volvo,xc70,2016,regular unleaded,250.0,5.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,26,19,870,42050
11622,volvo,xc70,2016,regular unleaded,240.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,31,23,870,40550
11623,volvo,xc90,2014,regular unleaded,240.0,6.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,16,870,39700
11624,volvo,xc90,2014,regular unleaded,240.0,6.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,16,870,42700
11625,volvo,xc90,2016,premium unleaded (recommended),250.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Large,4dr SUV,25,22,870,53250
11626,volvo,xc90,2016,premium unleaded (recommended),316.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Large,4dr SUV,25,20,870,49800
11627,volvo,xc90,2016,premium unleaded (recommended),250.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Large,4dr SUV,26,22,870,43950
11628,volvo,xc90,2016,premium unleaded (recommended),316.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Large,4dr SUV,25,20,870,55400
11629,volvo,xc90,2016,premium unleaded (recommended),316.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Large,4dr SUV,25,20,870,53800
11630,volvo,xc90,2016,premium unleaded (recommended),250.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Large,4dr SUV,26,22,870,51250
11631,volvo,xc90,2016,premium unleaded (recommended),316.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Large,4dr SUV,25,20,870,65700
11632,volvo,xc90,2016,premium unleaded (recommended),250.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Large,4dr SUV,25,22,870,51350
11633,volvo,xc90,2016,premium unleaded (recommended),250.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury",Large,4dr SUV,25,22,870,45950
11634,volvo,xc90,2016,premium unleaded (recommended),250.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Large,4dr SUV,26,22,870,49350
11635,volvo,xc90,2017,premium unleaded (recommended),250.0,4.0,automatic,front wheel drive,4.0,"Crossover,Luxury",Large,4dr SUV,26,22,870,51150
11636,volvo,xc90,2017,premium unleaded (recommended),316.0,4.0,automatic,all wheel drive,4.0,"Crossover,Luxury,Performance",Large,4dr SUV,25,20,870,57200
